Description,TotalSalesDollars,GrossProfit,ProfitMargin,StockTurnover,TargetSegment
Zinsane Znfdl Lodi,14789.49,14550.13,98.3815533868984,42.06818181818182,High Sales High Profit Margin
Jewell Towne Rsl NH,14781.48,4532.219999999999,30.66147638802068,0.8030160226201697,Others
La Carraia Sangiovese Umbri,14777.74,4489.84,30.382453609279903,0.9593114241001564,Others
Orin Swift Machete Red,14762.79,4828.950000000001,32.71028037383178,0.9907407407407408,Others
Honig Bartolucci Vyds Cab Sv,14757.65,3168.369999999999,21.46933963063224,0.8185840707964602,Others
Camus Elegance VS Cognac,14707.5,4777.459999999999,32.483154852966166,1.2110726643598615,Others
Dom Ferret Pouilly Fuisse,14683.34,4862.09,33.11297020977516,0.9608247422680412,Others
Vincent Delaporte Sancerre,14652.67,5099.390000000001,34.8017801533782,0.9959239130434784,Others
Light Horse Cab Svgn,14639.85,6944.85,47.43798604493898,1.08,Others
Gouleyant Malbec Cahors,14631.92,5439.719999999999,37.17707587247606,0.9389830508474576,Others
Granny's Gingerbread Cream,14627.8,2793.49,19.09713012209628,0.9659540775930324,Others
Villa Cornaro Pnt Grigio LTD,14627.8,5279.959999999999,36.09538002980626,0.9862385321100916,Others
C Y Toro Carmenere de Casa,14624.21,4871.179999999999,33.30901293129679,0.9848293299620732,Others
Parducci Petite Sirah,14619.44,5288.460000000001,36.174162621824095,1.0203086921202276,Others
Tall Ship Appledore Rum,14610.78,3061.58,20.954254324546675,1.0038461538461538,Others
Studebaker Manhattan RTD,14610.27,6236.429999999999,42.68524811656457,1.4003623188405796,Others
R Mondavi Pnt Nr Napa Vly,14598.63,4948.31,33.89571487187496,0.9454225352112676,Others
Paul Hobbs Cross Cab Svgn,14597.08,1688.6000000000004,11.56806703806515,0.7745358090185677,Others
Tozai Well of Wisdom Sake,14593.65,4340.25,29.74067488256879,0.9202898550724636,Others
Korbel Natural,14568.77,4094.35,28.10360792297497,0.8926499032882012,Others
Parducci Pnt Nr,14535.01,4991.59,34.3418408380868,0.9724249797242498,Others
Argyle Brut,14523.11,5723.91,39.41242612635999,1.064914992272025,Others
Hawk Crest Cab Svgn,14503.35,5922.23,40.833531563397415,1.0400390625,Others
Ch Pichon Longville 12 Pauil,14499.0,9381.96,64.70763500931098,1.851851851851852,Others
Covey Run Rsl Columbia Vly,14471.84,4985.4400000000005,34.44924764231777,0.9983471074380166,Others
Blue Chair Bay Banana Cream,14463.9,1746.539999999999,12.075166448883074,0.8271528052992131,Others
Madrigal Cab Svgn,14452.27,11577.37,80.1076232315062,3.442857142857143,High Sales High Profit Margin
Ch Gassier Espirit CdProvenc,14445.97,4323.49,29.928692915740516,0.9709794437726724,Others
Monte Faliesi Falanghina,14428.95,11941.71,82.76215525038205,3.794326241134752,High Sales High Profit Margin
Newton Claret Napa,14427.16,2913.4,20.193856587159217,0.8373493975903614,Others
Redwood Creek Pnt Grigio,14409.57,5635.610000000001,39.11018857606439,1.0990180032733223,Others
Jim Beam Signature Craft,14404.2,8786.580000000002,61.0001249635523,1.881188118811881,Others
Hennessy Paradis,14399.82,8818.470000000001,61.24014050175628,2.0,Others
Il Poggione Brunlo d Montlcn,14398.2,2910.6799999999985,20.215582503368463,0.8411214953271028,Others
Rosatello Sw Sparkling Rose,14395.84,4639.6900000000005,32.22938015426679,1.0049455984174085,Others
Penner-Ash Willamette Pnt Nr,14394.13,5574.130000000001,38.725021936025314,1.075,Others
Peachy Canyon Westside Znfdl,14391.999999999998,5067.409999999998,35.20990828237909,0.9720534629404616,Others
Newton Red Label Cab Svgn,14389.249999999998,2607.249999999998,18.119429435168605,0.7674418604651163,Others
Merriam Cab Svgn Dry Creek,14383.82,3771.3600000000006,26.219460477119437,0.8839590443686007,Others
Courvoisier VS Gift Pak,14372.77,3567.069999999998,24.81825006592326,1.0435510887772197,Others
Sheffield Tawny Port,14355.63,4709.880000000001,32.80859147247457,1.0055983205038488,Others
Cuvaison Chard,14354.38,4308.529999999999,30.01543779668644,0.9258649093904447,Others
Locations E Red Spanish,14348.2,6333.999999999998,44.14491016294726,1.1095305832147937,Others
Marcus James Merlot Mendoza,14334.22,5847.02,40.79063946276813,1.078883495145631,Others
Charles Heidsieck Brut RSV,14332.71,5797.589999999998,40.45006143290416,1.080188679245283,Others
Juxtapoz Red North Cst,14328.6,2786.370000000001,19.44621247016457,1.1230585424133812,Others
Volpaia Chianti Clsco,14320.04,3924.84,27.40802399993296,0.8943820224719101,Others
Ransom Sweet Vermouth,14312.419999999998,2759.1699999999983,19.278151423728477,0.8194594594594594,Others
3 Ball Znfdl,14312.4,3618.3600000000006,25.28129454179593,0.8702791461412152,Others
Smoking Loon Znfdl Cal,14299.92,6949.2,48.596076061963984,1.0595533498759304,Others
Clifford Bay Svgn Bl Marlbor,14288.09,4515.390000000001,31.602474508489248,0.9810543657331136,Others
Kendall Jackson Vnts RSV Cab,14227.1,4072.02,28.62157431943264,0.9061277705345502,Others
Honeymaker Blueberry Mead,14218.88,4323.519999999999,30.4068956204708,0.9485981308411215,Others
Stags Leap The Investor Red,14217.48,9683.96,68.1130551968422,2.065573770491804,High Sales High Profit Margin
Velvet Crush Red Blend,14206.15,6604.659999999999,46.491554713979504,1.1970613656006914,Others
Blood Oath Bourbon,14188.58,4065.379999999999,28.652479670270036,0.9861111111111112,Others
Gerard Bertrand Corbieres Ro,14163.3,4758.299999999999,33.59598398678274,0.9727272727272728,Others
Merriam Pnt Nr Cuvee RRV,14156.89,4161.939999999999,29.398688553771336,0.9187969924812032,Others
Cloudy Bay Chard Marlboro,14153.03,1442.7799999999988,10.19414217308943,0.7397769516728625,Others
Cline Viognier Sonoma Count,14145.84,4341.620000000001,30.691850042132536,0.9561107359891964,Others
Ridge Lytton Spring Znfdl,14143.25,7287.769999999999,51.52825552825553,1.3489208633093526,Others
GlenDronach Tawny Port 15 Yr,14139.21,7831.559999999999,55.388950302032434,1.6728971962616823,Others
Banfi Centine Rose Toscana,14138.98,3527.83,24.951092653076813,0.8574923547400611,Others
R Mondavi Cab Svgn Oakville,14137.53,5827.85,41.22254736152638,1.024896265560166,Others
Cline Chard Sonoma Cst,14122.12,7518.88,53.24186453591954,0.968833481745325,Others
Eden Heirloom Blnd Ice Cider,14113.0,3777.0,26.76255934245022,0.9046052631578948,Others
Anew Rose,14112.27,3763.49,26.6682114216919,0.9141145139813582,Others
Arrow Sloe Gin,14086.37,2863.620000000001,20.32901308143972,0.9504043126684636,Others
Blue Chair Bay Banana Rum,14085.19,9567.85,77.7792159887387,11.843447719944725,High Sales High Profit Margin
Sycamore Lane Merlot Cal,14076.38,4496.299999999999,32.151545007875015,0.992699676823638,Others
Twisted Old Vine Znfdl,14050.82,5182.9400000000005,36.887099827625725,1.0295222758990874,Others
Dom Fond Croze La Croix Coq,14050.19,9733.79,69.27870726303345,2.1694444444444443,High Sales High Profit Margin
Terrabianca Campaccia,14037.72,5638.359999999999,40.16578190760322,1.1088082901554404,Others
Schmitt Sohne Blue Rsl,14026.94,5277.889999999999,37.62680955361611,1.001418439716312,Others
The Messenger Telegram Red 1,14002.929999999998,4381.329999999998,31.288666014898304,0.9561611374407584,Others
Rhetoric 21Yr Bourbon,13998.6,3147.2000000000007,22.482248224822488,1.0,Others
Motto Cab Svgn Backbone,13996.36,2866.220000000001,20.478324364334732,0.8437917222963952,Others
Clos de Los Siete Mendoza,13973.009999999998,4996.289999999999,35.75671956149748,1.0309734513274336,Others
Natura Malbec Ville de Rapel,13972.03,6052.750000000001,43.32047669522611,1.0795981452859351,Others
Silverado Solo SLD Cab Svgn,13948.61,8177.030000000001,58.62254375167132,1.4946236559139785,Others
Stags Leap Wine Petite Syrah,13946.62,3576.540000000001,25.64449307430762,0.898936170212766,Others
Cornerstone Pnt Gris 13 Napa,13916.07,4466.07,32.09289691701752,0.995,Others
Cabot Trail Maple Whisky,13887.6,8410.080000000002,60.5581958005703,2.126436781609196,Others
Courvoisier C,13886.94,3364.7400000000016,24.229527887353164,1.041025641025641,Others
Mother's Pumpkn Spice Liquer,13880.56,6092.079999999999,43.889295532745074,0.9674185463659148,Others
Goosebump Velvety Red,13879.08,5417.459999999999,39.0332788628641,1.043800123380629,Others
Dom du Pegau Chntf du Pape R,13858.02,5631.57,40.63762355661199,1.0939226519337018,Others
Stemmari Pnt Grigio,13846.81,2171.119999999999,15.679568073801828,0.8112317130722039,Others
Kahlua Pumpkin Spice Liqueur,13835.34,10429.35,75.38195664147032,2.6163141993957706,High Sales High Profit Margin
Line 39 Lk Cnty Petite Sirah,13834.76,4395.91,31.774385677814436,0.9157556270096464,Others
Hermann J Wiemer Dry Rsl,13833.27,3607.6699999999983,26.079661569534885,0.9313253012048192,Others
Mont Redon CdP Red,13797.27,8421.39,61.03663985701518,1.711009174311927,Others
Walnut Crest Merlot Rapel,13791.98,5126.4,37.169427449865786,0.9946524064171124,Others
Columbia Crest Two Cab Svgn,13771.27,5112.0700000000015,37.12126768264656,0.9755208333333332,Others
A Bichot Pnt Nr Bourgogne,13745.23,5023.23,36.545259701001726,0.9853932584269663,Others
Jackson Morgan Pepmint Mocha,13741.58,4743.82,34.521648893358694,1.1801470588235294,Others
Barr Hill Vodka,13729.42,268.4799999999996,1.9555086813572573,0.8431372549019608,Others
Luna di Luna Merlot/Cab Ca'M,13726.7,4836.950000000001,35.237529777732455,1.0098709187547457,Others
Taylor Golden Sherry,13724.19,4459.790000000001,32.49583399821775,0.974180734856008,Others
Ponzi Pinot Noir Rose,13693.15,3302.75,24.119724095624456,0.8965968586387435,Others
Casa Silva Carmenere,13671.45,9092.25,66.50538165300681,2.016509433962264,High Sales High Profit Margin
Gordons London Dry Gin,13666.32,3427.7700000000004,25.08188012573978,0.9820531227566404,Others
Julia James Pnt Nr,13650.57,3948.9699999999993,28.928975127045973,0.9965469613259668,Others
Ch St Pierre Rose,13631.49,5123.67,37.58701359866016,0.9814241486068112,Others
Ninety+Cellars Lot 66 Rsl Mo,13624.9,5724.09,42.01197806956382,0.9931766489764974,Others
Ch Beaulieu Grand Vin Brdx,13600.44,4002.67,29.43044489737097,0.9734386216798278,Others
Jewell Towne Marechal Foch,13592.67,4461.630000000001,32.82379400073717,0.9665032679738562,Others
Beaulieu Tapestry 05 Rsv,13565.76,578.6700000000001,4.2656659118250655,0.6607669616519174,Others
Tenuta di Arceno Chianti Cls,13524.6,4425.879999999999,32.72466468509235,0.9499358151476252,Others
Banfi Chianti Superiore,13517.0,6191.6,45.80602204631206,1.0292953285827395,Others
Sutter Home Svgn Bl,13515.17,5957.63,23.094048335307985,0.8377097009482131,Others
Patron Burdeos Anejo Tequila,13499.73,4906.09,36.342134250092414,1.2272727272727273,Others
Tenshen Red,13446.03,12419.03,92.36205779698544,8.97,High Sales High Profit Margin
Little Black Dress Merlot,13432.47,5229.869999999999,38.93453698389053,1.0415770609318995,Others
Clement Mahina Coco Liqueur,13407.679999999998,4539.799999999997,33.859698322155644,1.0177133655394526,Others
Orin Swift Abstract Red,13403.81,4119.619999999999,30.734694090710025,0.9373601789709172,Others
Dom Trinquevedel Tavel Rose,13401.12,1406.7200000000012,10.49703308380196,1.009090909090909,Others
Natura Colchagua Carmenere,13393.59,5480.1,40.91584108517582,1.001493651979089,Others
Old Forrester 1870 Craft,13378.45,8390.61,62.717355149512834,2.4825174825174825,Others
Matua Pnt Nr Marlboro,13376.76,4830.15,36.10851955181972,0.983669548511047,Others
Schmitt Sohne Spatlese,13365.47,5377.139999999999,40.231581829894495,1.082219938335046,Others
Hayes Valley Cab Svgn CC,13356.63,4142.880000000001,31.017404839394374,0.9794871794871794,Others
Qupe Central Coast Syrah Cal,13342.009999999998,4557.289999999997,34.15744704133783,0.9357429718875502,Others
New Amsterdam 100* Vodka,13340.73,458.4399999999987,3.4363936606167638,0.75018261504748,Others
Citadelle Gin,13333.259999999998,6980.159999999999,52.35148793318363,1.7282051282051285,Others
Clayhouse Svgn Bl Paso Roble,13320.89,7637.59,57.33543329312081,1.5736543909348442,Others
Santa Cristina Antinori Wh,13316.24,5979.739999999999,44.90561900356256,1.028310502283105,Others
Fat Bastard Pnt Nr,13313.74,5720.6,42.96764094837364,1.068875326939843,Others
Mirassou Pnt Nr,13309.62,1938.82,14.567057511784707,0.8502304147465438,Others
Castle Rock Merlot Cal,13279.4,7991.94,60.18299019534015,1.1033274956217165,Others
Hiram Walker Pumpkin Spice,13275.94,6016.540000000001,45.31912617863594,1.22782874617737,Others
Piper Sonoma Bl de Bl Sonoma,13274.72,4335.439999999999,32.65937059312738,0.9747899159663864,Others
Vino Pnt Grigio,13264.4,1891.0,14.256204577666535,0.7945205479452054,Others
Pine Ridge Napa Vlly Cab Svg,13239.68,4484.119999999999,33.86879441194953,0.8656716417910447,Others
Vivanco Rioja Rsva 08,13235.21,12190.53,92.10681205662776,8.56043956043956,High Sales High Profit Margin
Ardbeg Perpetuum Single Malt,13228.62,8079.839999999998,61.0784798414347,2.0,Others
C Y Toro Frontera Cab Svgn,13222.66,5011.620000000001,37.90175350496799,0.984352773826458,Others
Root 1 Svgn Bl,13222.11,6430.910000000001,48.6375472598549,1.1432692307692307,Others
Saved Red,13218.5,1663.880000000001,12.587509929265808,0.7549361207897793,Others
Villa Sandi Il Fresco Prosec,13211.91,7776.71,58.86136069652306,1.5965189873417722,Others
Jason Stephens Syrah,13206.56,13001.3,98.4457724040174,42.90909090909091,High Sales High Profit Margin
Michter's 10 YO Bourbon,13198.9,1872.08,14.183606209608376,0.9322033898305084,Others
Oops Voluptuous Beauty Valle,13186.41,4295.15,32.57255007238513,1.0064557779212395,Others
Estancia Svgn Bl Pinnacles,13180.86,6988.950000000001,53.02347494776517,1.171499585749793,Others
Middle Sister Pnt Nr Goodie,13176.83,4485.4,34.04005363960831,0.989481592787378,Others
Ravenswood Besieged Red,13144.74,4877.200000000001,37.10381490999442,1.0730011587485515,Others
Anew Rsl,13142.64,4948.539999999999,37.65255686833086,1.0106295993458707,Others
Jos Phelps Insignia 11,13139.320000000002,9254.180000000002,77.33405580800053,3.55,High Sales High Profit Margin
R M Woodbridge Znfdl Cal,13136.12,5578.97,42.4704555074101,1.0345381526104418,Others
A Bichot Chablis Long Depaqt,13133.61,3312.25,25.219646388159845,0.8818615751789977,Others
Shafer Hillside Cab Svgn,13126.57,8548.0,63.655510687541906,1.9423076923076923,Others
Paul Masson Chablis,13125.27,5134.85,39.35020676723934,0.9715071741245136,Others
Castell Del Remei Gotim Bru,13081.62,5887.9800000000005,45.0095630357708,1.145695364238411,Others
Clos du Val Merlot Napa,13062.98,4497.74,34.43119410731701,0.963531669865643,Others
The Naked Grape Pnt Nr,13058.88,4170.23,31.93405560048028,1.0344473007712085,Others
Beringer Wh Znfdl/Chard LVS,13041.32,4864.999999999999,37.30450598559041,0.976713240186294,Others
Phillips Sixth Sense Syrah,12999.87,3643.310000000001,28.025741795879505,0.9323394495412844,Others
Andre Bourgogne Pnt Nr RSV,12986.04,3507.8899999999994,27.01277679723765,0.8776185226019846,Others
WillM Alsace Rsl,12970.0,3420.2800000000007,26.370701619121057,0.8500772797527048,Others
Picket Fence Pnt Nr RRV,12968.94,4419.620000000001,34.07849831983185,1.0049875311720695,Others
St George Gin 3/200mls Combo,12959.37,4118.369999999999,31.779091113225405,1.1023809523809525,Others
Speymalt Macallan 1993 20 Yr,12959.19,11482.35,88.60391737446554,6.75,High Sales High Profit Margin
Mt Beautiful Svgn Bl,12957.38,2481.98,19.154952621594795,0.8450980392156863,Others
Catena Alta Historic Malbec,12956.05,4581.6500000000015,35.363015733962136,0.921875,Others
Fortant Chard,12939.12,5649.500000000001,43.66216558776795,1.0798258345428158,Others
Martin Codax Tempranilo Ergo,12921.07,4703.76,36.40379628002945,1.0293356341673856,Others
BenRiach 1994,12919.32,5569.28,43.10815120300449,1.2830188679245282,Others
Santos Sangria,12917.07,4387.59,33.967378050904735,1.036888532477947,Others
Chalk Hill Pnt Nr RRV,12911.31,11127.22,86.18195984760648,4.792207792207792,High Sales High Profit Margin
Napa Cellars Pnt Nr Napa,12908.2,5258.199999999999,40.73534652391503,1.088,Others
LaBelle Winery Raspberry,12903.93,4273.08,33.11456277273668,0.9901840490797544,Others
Mt Beautiful Pnt Nr,12902.42,1767.17,13.69642284160646,0.7238723872387238,Others
Crios Rose of Malbec,12893.0,3443.290000000001,26.70666253005508,0.9556907037358818,Others
Ashuelot Vodka,12877.48,922.16,7.161028399966453,0.8158844765342961,Others
Man Chenin Blanc,12876.49,4930.04,38.2871419152269,0.9403758911211924,Others
Bertani Due Uve White Venet,12869.29,3670.14,28.518589603622264,0.9330677290836652,Others
Masciarelli Trebbiano Abruzo,12866.94,4661.82,36.23099198410811,0.978896103896104,Others
Tall Ship Cedar Island Spice,12847.41,3633.48,28.28180932966255,1.017738359201774,Others
SW4 London Dry Gin,12819.87,8106.299999999999,63.23231046804687,2.060240963855421,Others
Attems Pnt Grigio Ramato,12815.33,4154.25,32.41625459508261,1.037889039242219,Others
M D 20/20 Orange Jubilee,12811.89,4415.700000000001,34.46564090075703,0.982858891949801,Others
Round Pond Est Cab Svgn K&K,12792.24,1663.3600000000006,13.00288299781743,0.7125748502994012,Others
Sea Hagg Blueberry Rum,12791.429999999998,2250.0899999999983,17.590605585145667,0.9481327800829876,Others
Adelsheim Pnt Gris Ore,12788.15,3093.23,24.18825240554732,0.8404710920770878,Others
Tarima Monastrell Jumilla,12771.41,4714.860000000001,36.91730200502529,1.0104089219330854,Others
Florio Sweet Marsala Italy,12759.39,3705.459999999999,29.04104349816096,0.9091620986687547,Others
Sean Minor 4B Paso Cab Svgn,12752.72,2492.72,19.54657516200465,0.7733333333333333,Others
Backhouse Chard,12736.39,4391.07,34.47656675086112,0.9070305272895468,Others
M Chiarlo Barberesco Anni 09,12735.45,12265.89,96.31296891747051,17.5,High Sales High Profit Margin
Mionetto Frizzante Prosecco,12696.29,10049.05,79.14949957822324,2.930131004366812,High Sales High Profit Margin
Ocean Organic Vodka,12686.82,1434.8199999999997,11.30953225473365,0.8734020618556702,Others
Blindfold White,12685.77,2325.09,18.328331666110927,0.844311377245509,Others
R Mondavi Meritage Pvt Slctn,12679.29,5210.880000000001,41.09756934339384,1.0222376650451703,Others
Vieux Telegraphe Chtnf Pape,12673.31,6673.79,52.66019690199325,1.456896551724138,Others
Allens Triple Sec,12668.63,3452.8300000000017,27.2549596917741,1.0114585820004771,Others
Merryvale Starmont Cab Svgn,12665.64,4473.9,35.32312619022805,0.9931662870159452,Others
LaLuca Prosecco,12664.99,5363.15,42.34626320273446,0.9980059820538384,Others
Mionetto Prosecco Superiore,12655.089999999998,3719.89,29.39441758217444,0.9465753424657536,Others
Roaring Meg Pnt Nr,12637.16,4889.240000000001,38.6893890715952,0.954248366013072,Others
Cavicchioli Sw Italian Spkln,12635.45,4377.230000000001,34.64245436450622,0.9428060768543344,Others
Fizz 56 Sparkling Red,12628.35,3987.9,31.57894736842105,1.0,Others
Paso a Paso Tempranillo,12611.96,4957.910000000001,39.31117764407752,1.0334763948497854,Others
Ch Pichon Long Comtesse L 12,12609.03,9160.26,72.64841149557103,2.4871794871794872,High Sales High Profit Margin
Ch Mouton Rothschild 11 Paui,12599.82,3490.2700000000004,27.700951283431035,0.9473684210526316,Others
Ch D'Yquem 05 Lur Saluces,12599.79,4791.740000000001,38.030316378288845,1.105263157894737,Others
Jefferson's Wood Experiment,12598.74,2520.0200000000004,20.00215894605334,0.9921259842519684,Others
Gunsight Rock Cab Svgn,12597.09,4855.09,38.54136153667236,1.00126582278481,Others
Liberty Creek Prem RSV Chard,12587.9,1517.4899999999998,12.055148197872558,0.8714492055849783,Others
Palagetto Brunello d Montlcn,12569.49,2804.129999999999,22.30901969769656,0.8451178451178452,Others
Toasted Head Merlot Cal,12545.99,4468.49,35.6168783810604,0.9786666666666668,Others
Trivento Rsv Cab Malbec,12534.4,6000.19,47.86978235894817,0.9610802223987291,Others
Simply Naked Unoaked Svgn Bl,12525.95,4853.110000000001,38.744446529005785,1.0421760391198045,Others
Perrier Jouet Gr Brut,12514.01,3945.01,31.52474706349124,0.9045454545454544,Others
Wicked 87 Whiskey,12513.32,4783.219999999999,41.87660685174296,1.4192551145772128,Others
Markham Cab Svgn,12492.93,4305.87,34.466454226510514,1.0132013201320131,Others
C Y Toro Gran Rsva Carmenere,12490.52,698.2200000000012,5.589999455587127,0.7757774140752864,Others
Purple Cowboy Red,12457.0,4798.9,38.52372160231195,0.9623797025371827,Others
Sensi Dalcampo Chianti Rsva,12456.57,3011.1900000000005,24.17350843771601,0.7103250478011472,Others
Natura Pnt Nr,12455.09,4667.28,37.47287253644895,1.0062353858144972,Others
Alto Moncayo Veraton Garnach,12446.34,4442.74,35.695152149145855,1.0579439252336449,Others
Tenuta Guado Al Tasso Bructo,12444.83,4218.1900000000005,33.895119499422655,0.9828897338403042,Others
Mr Boston Holiday Nog,12440.07,3033.1800000000003,24.3823386845894,1.0097205346294047,Others
Yamazaki 12 Yr Japanese,12412.61,3623.640000000001,29.193215608965406,1.0,Others
Bols Triple Sec,12409.73,3487.020000000001,27.29200830172516,1.0262250070402703,Others
Tommasi Pinot Grigio Le Ros,12406.99,4223.1900000000005,34.038795872326816,0.9650602409638556,Others
Pratsch Organic Rose,12396.78,4187.480000000001,33.77877158423398,0.986096256684492,Others
Jacobs Crk Shiraz,12391.34,4659.24,37.6007760258374,1.0622754491017965,Others
Honeymaker Lavender Mead,12384.82,4429.389999999999,35.7646699750178,0.9284903518728718,Others
Hundred Acre Ark Vy Cab Svgn,12374.67,10139.61,81.93842744897441,3.6666666666666665,High Sales High Profit Margin
Champlain Orchards Ice Cider,12371.24,3591.24,29.028941318736035,0.952,Others
Tall Ship White Island Rum,12334.429999999998,1937.0599999999977,15.704495465132949,0.9269776876267748,Others
Wente Riverbank Rsl Monterey,12331.53,5487.250000000001,44.49772250483112,1.0986078886310904,Others
Diseno Malbec Mendoza,12328.13,4643.969999999999,37.66970335322551,1.0025337837837838,Others
Ch Francs Brdx CdFrancs,12317.75,6168.75,50.08016886200808,1.318181818181818,Others
Moonlight Meadery Sumptuous,12314.52,2811.5200000000004,22.830934539064454,0.881860465116279,Others
Lecciaia Brunello M Reserve,12277.19,1695.5100000000002,13.81024485244588,0.741424802110818,Others
Sandeman Ruby Port,12251.92,4495.16,36.68943316639351,0.9720347155255544,Others
Alto Moncayo Garnacha,12237.45,4520.430000000001,36.939313337337445,1.0365853658536586,Others
Don Eduardo Anejo Tequila,12232.42,2057.92,16.823490364130727,0.7536842105263157,Others
Loukatos Mavrodaphne Patras,12231.34,3741.879999999999,30.59255976859444,0.9806560134566864,Others
Coppa La Rocca Gavi,12226.98,4809.63,39.33620566975656,1.0088050314465409,Others
Marcati Limoncello,12224.54,2775.74,22.706294060962616,1.372703412073491,Others
Martinshof Gruner Veltliner,12199.28,4007.540000000001,32.8506272501328,0.9931662870159452,Others
Neal Cab Svgn Napa,12193.44,386.840000000002,3.1725255547245235,0.6736842105263158,Others
Hudson Maple Cask Rye,12192.29,8776.93,71.9875429472232,2.605769230769231,High Sales High Profit Margin
D'Armailhac Pauillac 05,12187.56,6346.23,52.071374417849015,1.4193548387096775,Others
Tarantula & Margarita Mix,12186.39,811.6999999999989,6.660709201002094,0.9817559863169898,Others
Ransom Dry Vermouth,12185.55,803.0299999999988,6.590018505524978,0.7321225879682179,Others
Gallo Fairbanks Wh Port,12176.76,3766.52,30.93203775060033,0.9857697283311772,Others
Brown Jug Cream Bourbon,12172.589999999998,3141.6299999999974,25.80905131939873,0.9624624624624624,Others
Penfolds T Hyland Shiraz,12169.85,7935.150000000001,65.20335090407853,1.9150943396226412,High Sales High Profit Margin
Ch Fage Graves de Vayres,12169.85,3987.13,32.76235943746225,0.9030249110320284,Others
Paul Masson Wh Znfdl,12164.56,5031.07,41.35842151298526,1.0151216305062458,Others
Pol Roger Brut Vintage,12158.48,10699.13,87.99726610563162,5.62962962962963,High Sales High Profit Margin
Pol Roger Brut 2004,12148.44,4907.939999999999,40.399755030275486,1.04,Others
The Gifted Horse,12147.57,2658.42,21.884376875375075,1.0,Others
Ch St Jean Pnt Nr Sonoma Cst,12140.27,6350.259999999998,52.30740337735487,1.2934537246049662,Others
Villa Maria Chard NZ,12118.75,4801.3,39.6187725631769,1.0176017601760177,Others
Gruet Blanc de Noir,12107.769999999999,3658.6299999999987,26.69331812757507,0.9119681250939708,Others
Chartron Trebuchet Chard Bou,12105.08,2661.24,21.98448915661854,0.7972350230414746,Others
Angels & Cowboys Rose,12087.36,3875.31,32.06084703359542,0.9942462600690448,Others
Heron Pnt Nr Cal,12077.49,4822.57,39.93023384825821,1.065081351689612,Others
Rancho Zabaco Dncg Bul Znfdl,12068.06,4574.459999999999,37.9055125678858,1.025,Others
Bacardi Gran Reserva Maestro,12064.36,10808.86,89.59331452310774,6.962962962962963,High Sales High Profit Margin
Frey Chard Organic Mendocino,12064.18,3554.24,29.461098889439647,0.9597388465723612,Others
Evan Williams Egg Nog,12057.75,2533.9500000000007,21.015114760216463,1.0052447552447552,Others
Martin/Weyrich Moscato Alleg,12052.99,4083.27,33.87765193532891,0.9780130293159608,Others
F Coppola Votre Sante Pnt Nr,12040.79,4194.27,34.83384395874357,0.973307912297426,Others
Dr McGillicuddy's Peppermint,12040.38,103.42000000000009,0.8589429901714072,0.7437622309197651,Others
Jeremiah Weed Sweet Tea Vdka,12027.54,8546.09,71.05434694043836,3.049562682215744,High Sales High Profit Margin
Murphy-Goode Merlot Alexandr,12018.39,5247.99,43.6663313472104,1.0333333333333334,Others
Roth Est Red Heritage Sonoma,12017.32,10008.36,83.28279516564426,3.883720930232558,High Sales High Profit Margin
Cote Mas Rose Aurore,11983.67,3661.51,30.554162456075645,0.9866765358993338,Others
Gekkeikan Sake Haiku Prm Sel,11979.1,3963.8200000000006,33.08946415006136,0.9900090826521344,Others
LaBelle Winery 2013 Dry Rsl,11975.44,8950.1,74.73712865665061,2.5861027190332324,High Sales High Profit Margin
Primaterra Primitivo,11970.1,2437.120000000001,20.36006382569904,0.9399684044233808,Others
UV Ruby Red Grapefruit Vodka,11965.31,7041.469999999999,58.28815494532386,2.0091297717256866,Others
Westland American Sngle Malt,11953.34,4753.29,39.765371017640256,1.1608391608391608,Others
Cecchi Bonizio Red Blend,11938.28,5313.710000000001,44.50984563940535,0.9197396963123644,Others
Mayu Carmenere Syrah,11937.81,7447.089999999999,62.38238001777545,1.809055118110236,Others
Porta 6 Red,11927.97,2732.9,22.911694110565332,0.834622248661511,Others
Ridge Geyserville Znfdl,11923.93,3122.41,26.186081266830648,0.8434065934065934,Others
C Y Toro Casa Diablo Merlot,11893.09,2668.99,22.441518562459372,0.859927797833935,Others
Dr Frank Johannisberg Rsl,11865.8,1530.079999999998,12.658407285302129,0.7782939189189189,Others
Smoky Quartz Granite Cst Rum,11848.19,3030.199999999999,25.57521444203713,1.0748129675810474,Others
O Wines Chard,11842.52,4273.88,36.08927829549792,0.9965277777777778,Others
Tomaiolo Toscana,11837.71,2249.710000000001,19.00460477575478,0.800709219858156,Others
James Mitchell Cab Svgn,11831.42,2299.5200000000004,19.43570594231293,0.8944911297852475,Others
Bridlewood Chard Monterey,11816.62,3538.3500000000004,29.94384180924833,1.036963036963037,Others
Riunite Raspberry,11812.49,5069.610000000001,42.917369665498136,1.073926868044515,Others
Dumangin Champagne Cuvee 17,11809.99,5171.65,43.790468916569786,1.2088353413654618,Others
El Coto de Rioja Crianza Re,11785.73,3857.92,32.73382302156931,0.9625117150890348,Others
C Y Toro Casillero Pnt Nr,11780.19,6670.390000000001,56.62378959931886,1.340522133938706,Others
Vin Vault Chard,11762.87,2591.879999999999,22.0344184710024,0.8294993234100135,Others
